source,target,sign,interaction_type,resource,source_type,target_type,locations
Metab__CHEBI:1567_e,Gene4507__Q6ZT21_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('e',)"
Gene4507__P09848_rev,Metab__CHEBI:27453_e,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('e',)"
Gene4507__P16278_rev,Metab__CHEBI:27453_e,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('e',)"
Gene4507__Q6UWU2_rev,Metab__CHEBI:27453_e,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('e',)"
Gene4507__Q6ZT21_rev,Metab__CHEBI:27453_e,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:4167_g,Gene4508__P15291,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('g',)"
Metab__CHEBI:67119_c,Gene4508__P15291,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:67119_g,Gene4508__P15291,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('g',)"
Metab__CHEBI:67119_r,Gene4508__P15291,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('r',)"
Gene4508__P15291,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4508__P15291,Metab__CHEBI:24636_g,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('g',)"
Gene4508__P15291,Metab__CHEBI:24636_r,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('r',)"
Gene4508__P15291,Metab__CHEBI:36219_g,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('g',)"
Gene4508__P15291,Metab__CHEBI:17659_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4508__P15291,Metab__CHEBI:17659_g,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('g',)"
Gene4508__P15291,Metab__CHEBI:17659_r,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:4167_g,Gene4508__O60909,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('g',)"
Metab__CHEBI:67119_c,Gene4508__O60909,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:67119_g,Gene4508__O60909,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('g',)"
Metab__CHEBI:67119_r,Gene4508__O60909,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('r',)"
Gene4508__O60909,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4508__O60909,Metab__CHEBI:24636_g,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('g',)"
Gene4508__O60909,Metab__CHEBI:24636_r,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('r',)"
Gene4508__O60909,Metab__CHEBI:36219_g,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('g',)"
Gene4508__O60909,Metab__CHEBI:17659_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4508__O60909,Metab__CHEBI:17659_g,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('g',)"
Gene4508__O60909,Metab__CHEBI:17659_r,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:4167_g,Gene4508__P00709,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('g',)"
Metab__CHEBI:67119_g,Gene4508__P00709,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('g',)"
Gene4508__P00709,Metab__CHEBI:24636_g,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('g',)"
Gene4508__P00709,Metab__CHEBI:36219_g,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('g',)"
Gene4508__P00709,Metab__CHEBI:17659_g,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('g',)"
Metab__CHEBI:15422_c,Gene4509__P50053,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:47693_c,Gene4509__P50053,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4509__P50053,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4509__P50053,Metab__CHEBI:4251_c,1,catalysis,GEM:Human-GEM;GEM:Recon3D,protein,small_molecule,"('c',)"
Gene4509__P50053,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:4251_c,Gene4510__P09972,1,catalysis,GEM:Human-GEM;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene4510__P09972,Metab__CHEBI:5445_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:5445_c,Gene4510__P09972_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4510__P09972_rev,Metab__CHEBI:4251_c,1,catalysis,GEM:Human-GEM;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:4251_c,Gene4510__P05062,1,catalysis,GEM:Human-GEM;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene4510__P05062,Metab__CHEBI:5445_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:5445_c,Gene4510__P05062_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4510__P05062_rev,Metab__CHEBI:4251_c,1,catalysis,GEM:Human-GEM;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:4251_c,Gene4510__P04075,1,catalysis,GEM:Human-GEM;GEM:Recon3D,small_molecule,protein,"('c',)"
Gene4510__P04075,Metab__CHEBI:5445_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:5445_c,Gene4510__P04075_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4510__P04075_rev,Metab__CHEBI:4251_c,1,catalysis,GEM:Human-GEM;GEM:Recon3D,protein,small_molecule,"('c',)"
Metab__CHEBI:15377_l,Gene4511__P09848,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('l',)"
Metab__CHEBI:36219_l,Gene4511__P09848,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('l',)"
Gene4511__P09848,Metab__CHEBI:28061_l,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('l',)"
Gene4511__P09848,Metab__CHEBI:4167_l,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('l',)"
Metab__CHEBI:28061_c,Gene4512__P15121,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:24636_c,Gene4512__P15121,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:57783_c,Gene4512__P15121,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4512__P15121,Metab__CHEBI:16813_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4512__P15121,Metab__CHEBI:58349_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16813_c,Gene4512__P15121_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:58349_c,Gene4512__P15121_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:58349_m,Gene4512__P15121_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('m',)"
Gene4512__P15121_rev,Metab__CHEBI:28061_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4512__P15121_rev,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4512__P15121_rev,Metab__CHEBI:24636_m,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('m',)"
Gene4512__P15121_rev,Metab__CHEBI:57783_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4512__P15121_rev,Metab__CHEBI:57783_m,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('m',)"
Metab__CHEBI:24636_c,Gene4513__P07902,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15713_c,Gene4513__P07902,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4513__P07902,Metab__CHEBI:33019_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15422_c,Gene4514__orphanReacMAR00454,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:5445_c,Gene4514__orphanReacMAR00454,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4514__orphanReacMAR00454,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4514__orphanReacMAR00454,Metab__CHEBI:29052_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4514__orphanReacMAR00454,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15422_c,Gene4515__Q16877,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15946_c,Gene4515__Q16877,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4515__Q16877,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4515__Q16877,Metab__CHEBI:28602_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4515__Q16877,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15422_c,Gene4515__O60825,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15946_c,Gene4515__O60825,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4515__O60825,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4515__O60825,Metab__CHEBI:28602_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4515__O60825,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15422_c,Gene4515__P16118,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15946_c,Gene4515__P16118,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4515__P16118,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4515__P16118,Metab__CHEBI:28602_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4515__P16118,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15422_c,Gene4515__Q16875,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15946_c,Gene4515__Q16875,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4515__Q16875,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4515__Q16875,Metab__CHEBI:28602_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4515__Q16875,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28645_c,Gene4516__P50053,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4516__P50053,Metab__CHEBI:18105_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17924_c,Gene4517__Q00796,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15846_c,Gene4517__Q00796,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4517__Q00796,Metab__CHEBI:28645_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4517__Q00796,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4517__Q00796,Metab__CHEBI:57945_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28645_c,Gene4517__Q00796_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:24636_c,Gene4517__Q00796_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:57945_c,Gene4517__Q00796_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4517__Q00796_rev,Metab__CHEBI:17924_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4517__Q00796_rev,Metab__CHEBI:15846_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17924_c,Gene4518__P15121,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4518__P15121,Metab__CHEBI:4167_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:4167_c,Gene4518__P15121_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4518__P15121_rev,Metab__CHEBI:17924_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15422_c,Gene4519__O75063,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17924_c,Gene4519__O75063,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4519__O75063,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4519__O75063,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4519__O75063,Metab__CHEBI:21092_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15422_c,Gene4520__Q9H479,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:28645_c,Gene4520__Q9H479,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4520__Q9H479,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4520__Q9H479,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15422_c,Gene4520__Q96C11,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:28645_c,Gene4520__Q96C11,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4520__Q96C11,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4520__Q96C11,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28645_c,Gene4521__Q2TB90,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4521__Q2TB90,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28645_c,Gene4521__P19367,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4521__P19367,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28645_c,Gene4521__P52789,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4521__P52789,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28645_c,Gene4521__P52790,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4521__P52790,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:35374_c,Gene4522__O75063,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4522__O75063,Metab__CHEBI:190127_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4523__P09972,Metab__CHEBI:18105_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4523__P05062,Metab__CHEBI:18105_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4523__P04075,Metab__CHEBI:18105_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15946_c,Gene4524__P34949,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4524__P34949,Metab__CHEBI:17369_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17369_c,Gene4524__P34949_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4524__P34949_rev,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17369_c,Gene4525__Q92871,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4525__Q92871,Metab__CHEBI:35374_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17369_c,Gene4525__O15305,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4525__O15305,Metab__CHEBI:35374_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17552_c,Gene4526__Q96IJ6,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17552_c,Gene4526__Q9Y5P6,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:24636_c,Gene4526__Q96IJ6,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:24636_c,Gene4526__Q9Y5P6,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:35374_c,Gene4526__Q96IJ6,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:35374_c,Gene4526__Q9Y5P6,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4526__Q96IJ6,Metab__CHEBI:15820_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4526__Q9Y5P6,Metab__CHEBI:15820_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4526__Q96IJ6,Metab__CHEBI:18367_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4526__Q9Y5P6,Metab__CHEBI:18367_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15996_c,Gene4527__Q96IJ6,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15996_c,Gene4527__Q9Y5P6,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4527__Q96IJ6,Metab__CHEBI:33019_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4527__Q9Y5P6,Metab__CHEBI:33019_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15820_c,Gene4528__O60547,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4528__O60547,Metab__CHEBI:16955_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4528__O60547,Metab__CHEBI:15377_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16955_c,Gene4529__Q13630,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:24636_c,Gene4529__Q13630,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:57945_c,Gene4529__Q13630,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4529__Q13630,Metab__CHEBI:17009_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4529__Q13630,Metab__CHEBI:15846_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15996_c,Gene4530__O14772,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:24636_c,Gene4530__O14772,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:28319_c,Gene4530__O14772,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4530__O14772,Metab__CHEBI:17009_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4530__O14772,Metab__CHEBI:33019_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:2181_c,Gene4531__Q8N0W3,1,catalysis,GEM:Human-GEM;GEM:Recon3D,small_molecule,protein,"('c',)"
Metab__CHEBI:15422_c,Gene4531__Q8N0W3,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4531__Q8N0W3,Metab__CHEBI:16761_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4531__Q8N0W3,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4531__Q8N0W3,Metab__CHEBI:28319_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16761_c,Gene4531__Q8N0W3_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:24636_c,Gene4531__Q8N0W3_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:28319_c,Gene4531__Q8N0W3_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4531__Q8N0W3_rev,Metab__CHEBI:2181_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4531__Q8N0W3_rev,Metab__CHEBI:15422_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:2181_c,Gene4532__orphanReacMAR04403,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4532__orphanReacMAR04403,Metab__CHEBI:17617_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:4208_c,Gene4533__Q2TB90,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4533__Q2TB90,Metab__CHEBI:17369_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:4208_c,Gene4533__P19367,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4533__P19367,Metab__CHEBI:17369_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:4208_c,Gene4533__P52789,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4533__P52789,Metab__CHEBI:17369_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:4208_c,Gene4533__P52790,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4533__P52790,Metab__CHEBI:17369_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28602_c,Gene4534__Q9NQ88,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15377_c,Gene4534__Q9NQ88,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4534__Q9NQ88,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4534__Q9NQ88,Metab__CHEBI:18367_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28602_c,Gene4534__Q16877,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15377_c,Gene4534__Q16877,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4534__Q16877,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4534__Q16877,Metab__CHEBI:18367_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28602_c,Gene4534__O60825,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15377_c,Gene4534__O60825,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4534__O60825,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4534__O60825,Metab__CHEBI:18367_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28602_c,Gene4534__P16118,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15377_c,Gene4534__P16118,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4534__P16118,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4534__P16118,Metab__CHEBI:18367_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28602_c,Gene4534__Q16875,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15377_c,Gene4534__Q16875,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4534__Q16875,Metab__CHEBI:15946_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4534__Q16875,Metab__CHEBI:18367_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:57783_c,Gene4535__Q13630,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4535__Q13630,Metab__CHEBI:58349_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:24636_c,Gene4536__Q7Z4W1,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17399_c,Gene4536__Q7Z4W1,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:57783_c,Gene4536__Q7Z4W1,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4536__Q7Z4W1,Metab__CHEBI:58349_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4536__Q7Z4W1,Metab__CHEBI:1305691_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15846_c,Gene4537__orphanReacMAR04591,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:1305691_c,Gene4537__orphanReacMAR04591,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4537__orphanReacMAR04591,Metab__CHEBI:24636_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4537__orphanReacMAR04591,Metab__CHEBI:17399_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Gene4537__orphanReacMAR04591,Metab__CHEBI:57945_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:15936_c,Gene4538__P15121,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4538__P15121,Metab__CHEBI:1305691_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:1305691_c,Gene4538__P15121_rev,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
Gene4538__P15121_rev,Metab__CHEBI:15936_c,1,catalysis,GEM:Human-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:1305691_c,Gene4539__Q00796,1,catalysis,GEM:Human-GEM,small_molecule,protein,"('c',)"
