source,target,sign,interaction_type,resource,source_type,target_type,locations
Metab__CHEBI:17347_e,Q8K4Z6,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17347_e,P19091,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:18385_c,Gene391__Q99PL8,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene391__Q99PL8,Metab__CHEBI:18385_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:18385_c,Gene391__Q99PL8_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene391__Q99PL8_rev,Metab__CHEBI:18385_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:18385_e,Gene391__Q99PL8,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene391__Q99PL8,Metab__CHEBI:18385_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:18385_c,Gene391__Q99PL8_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene391__Q99PL8_rev,Metab__CHEBI:18385_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:18385_c,Q9EQN9,1,ligand_receptor,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:18385_e,Q9EQN9,1,ligand_receptor,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Metab__CHEBI:18385_e,Gene392__P41438,1,transport,MRCLinksDB,small_molecule,protein,"('e',)"
Gene392__P41438,Metab__CHEBI:18385_c,1,transport,MRCLinksDB,protein,small_molecule,"('c',)"
Metab__CHEBI:18385_c,Gene392__P41438_rev,1,transport,MRCLinksDB,small_molecule,protein,"('c',)"
Gene392__P41438_rev,Metab__CHEBI:18385_e,1,transport,MRCLinksDB,protein,small_molecule,"('e',)"
Metab__CHEBI:15361_e,Gene393__Q5NC32,1,transport,MRCLinksDB,small_molecule,protein,"('e',)"
Gene393__Q5NC32,Metab__CHEBI:15361_c,1,transport,MRCLinksDB,protein,small_molecule,"('c',)"
Metab__CHEBI:15361_c,Gene393__Q5NC32_rev,1,transport,MRCLinksDB,small_molecule,protein,"('c',)"
Gene393__Q5NC32_rev,Metab__CHEBI:15361_e,1,transport,MRCLinksDB,protein,small_molecule,"('e',)"
Metab__CHEBI:15361_e,Gene394__P53986,1,transport,MRCLinksDB,small_molecule,protein,"('e',)"
Gene394__P53986,Metab__CHEBI:15361_c,1,transport,MRCLinksDB,protein,small_molecule,"('c',)"
Metab__CHEBI:15361_c,Gene394__P53986_rev,1,transport,MRCLinksDB,small_molecule,protein,"('c',)"
Gene394__P53986_rev,Metab__CHEBI:15361_e,1,transport,MRCLinksDB,protein,small_molecule,"('e',)"
Metab__CHEBI:17015_c,Gene395__Q9D8F3,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene395__Q9D8F3,Metab__CHEBI:17015_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17015_c,Gene395__Q9D8F3_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene395__Q9D8F3_rev,Metab__CHEBI:17015_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17015_e,Gene395__Q9D8F3,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene395__Q9D8F3,Metab__CHEBI:17015_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17015_c,Gene395__Q9D8F3_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene395__Q9D8F3_rev,Metab__CHEBI:17015_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:18332_e,P37242,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:18332_e,P63058,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:18332_c,Gene396__O70324,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene396__O70324,Metab__CHEBI:18332_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:18332_c,Gene396__O70324_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene396__O70324_rev,Metab__CHEBI:18332_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:18332_e,Gene396__O70324,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene396__O70324,Metab__CHEBI:18332_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:18332_c,Gene396__O70324_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene396__O70324_rev,Metab__CHEBI:18332_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:16393_e,Q923J1,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17411_e,Q99MT6,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17411_e,Gene397__Q67BT3,1,transport,MRCLinksDB,small_molecule,protein,"('e',)"
Gene397__Q67BT3,Metab__CHEBI:17411_c,1,transport,MRCLinksDB,protein,small_molecule,"('c',)"
Metab__CHEBI:17411_c,Gene397__Q67BT3_rev,1,transport,MRCLinksDB,small_molecule,protein,"('c',)"
Gene397__Q67BT3_rev,Metab__CHEBI:17411_e,1,transport,MRCLinksDB,protein,small_molecule,"('e',)"
Metab__CHEBI:28790_e,Q61143,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,Gene398__Q60857,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene398__Q60857,Metab__CHEBI:28790_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28790_c,Gene398__Q60857_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene398__Q60857_rev,Metab__CHEBI:28790_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:28790_c,Gene399__O70577,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene399__O70577,Metab__CHEBI:28790_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28790_c,Gene399__O70577_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene399__O70577_rev,Metab__CHEBI:28790_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28790_e,Gene399__O70577,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene399__O70577,Metab__CHEBI:28790_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28790_c,Gene399__O70577_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene399__O70577_rev,Metab__CHEBI:28790_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:28790_c,Gene400__O08966,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene400__O08966,Metab__CHEBI:28790_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28790_c,Gene400__O08966_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene400__O08966_rev,Metab__CHEBI:28790_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28790_e,Gene400__O08966,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene400__O08966,Metab__CHEBI:28790_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:28790_c,Gene400__O08966_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene400__O08966_rev,Metab__CHEBI:28790_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:28790_e,P32304,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,Q9R1C8,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,P30966,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,P97288,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,Q9JHJ5,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,P23979,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,P34968,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,Q02152,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,P35363,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,Q02284,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,P28566,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,Q61224,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,P28334,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28790_e,Q64264,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17821_c,Gene401__Q61672,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene401__Q61672,Metab__CHEBI:17821_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17821_c,Gene401__Q61672_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene401__Q61672_rev,Metab__CHEBI:17821_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17821_e,Gene401__Q61672,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene401__Q61672,Metab__CHEBI:17821_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17821_c,Gene401__Q61672_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene401__Q61672_rev,Metab__CHEBI:17821_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:17748_c,Gene402__Q61672,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene402__Q61672,Metab__CHEBI:17748_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17748_c,Gene402__Q61672_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene402__Q61672_rev,Metab__CHEBI:17748_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17748_e,Gene402__Q61672,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene402__Q61672,Metab__CHEBI:17748_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17748_c,Gene402__Q61672_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene402__Q61672_rev,Metab__CHEBI:17748_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:17748_c,Gene403__Q9JIM1,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene403__Q9JIM1,Metab__CHEBI:17748_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17748_c,Gene403__Q9JIM1_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene403__Q9JIM1_rev,Metab__CHEBI:17748_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17748_e,Gene403__Q9JIM1,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene403__Q9JIM1,Metab__CHEBI:17748_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17748_c,Gene403__Q9JIM1_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene403__Q9JIM1_rev,Metab__CHEBI:17748_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:17748_m,Gene403__Q9JIM1,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('m',)"
Gene403__Q9JIM1,Metab__CHEBI:17748_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17748_c,Gene403__Q9JIM1_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene403__Q9JIM1_rev,Metab__CHEBI:17748_m,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('m',)"
Metab__CHEBI:37550_e,Q91X56,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:37550_e,Q9Z0L1,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:37550_e,Q9Z0U9,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:37550_e,P52592,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:37550_e,O08530,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:37550_e,Q6YNI2,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:15713_e,Q9ERK9,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:15713_e,Q9JJS7,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:15713_e,P35383,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:167608_e,Q9ESG6,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:167608_e,Q6NS65,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:16264_e,Q9ESG6,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17712_e,Q60612,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:16199_e,Gene404__Q99PN0,1,transport,MRCLinksDB,small_molecule,protein,"('e',)"
Gene404__Q99PN0,Metab__CHEBI:16199_c,1,transport,MRCLinksDB,protein,small_molecule,"('c',)"
Metab__CHEBI:16199_c,Gene404__Q99PN0_rev,1,transport,MRCLinksDB,small_molecule,protein,"('c',)"
Gene404__Q99PN0_rev,Metab__CHEBI:16199_e,1,transport,MRCLinksDB,protein,small_molecule,"('e',)"
Metab__CHEBI:16199_e,Gene405__Q8C3K6,1,transport,MRCLinksDB,small_molecule,protein,"('e',)"
Gene405__Q8C3K6,Metab__CHEBI:16199_c,1,transport,MRCLinksDB,protein,small_molecule,"('c',)"
Metab__CHEBI:16199_c,Gene405__Q8C3K6_rev,1,transport,MRCLinksDB,small_molecule,protein,"('c',)"
Gene405__Q8C3K6_rev,Metab__CHEBI:16199_e,1,transport,MRCLinksDB,protein,small_molecule,"('e',)"
Metab__CHEBI:16199_c,Gene406__Q8R4T9,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene406__Q8R4T9,Metab__CHEBI:16199_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16199_c,Gene406__Q8R4T9_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene406__Q8R4T9_rev,Metab__CHEBI:16199_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16199_e,Gene406__Q8R4T9,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene406__Q8R4T9,Metab__CHEBI:16199_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16199_c,Gene406__Q8R4T9_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene406__Q8R4T9_rev,Metab__CHEBI:16199_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:16199_c,Gene407__Q8VHL0,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene407__Q8VHL0,Metab__CHEBI:16199_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16199_c,Gene407__Q8VHL0_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene407__Q8VHL0_rev,Metab__CHEBI:16199_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16199_e,Gene407__Q8VHL0,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene407__Q8VHL0,Metab__CHEBI:16199_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16199_c,Gene407__Q8VHL0_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene407__Q8VHL0_rev,Metab__CHEBI:16199_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:17659_e,Q9ERK9,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17659_e,P97794,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:16704_c,Gene408__Q61672,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene408__Q61672,Metab__CHEBI:16704_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16704_c,Gene408__Q61672_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene408__Q61672_rev,Metab__CHEBI:16704_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16704_e,Gene408__Q61672,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene408__Q61672,Metab__CHEBI:16704_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16704_c,Gene408__Q61672_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene408__Q61672_rev,Metab__CHEBI:16704_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:16704_c,Gene409__Q9JIM1,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene409__Q9JIM1,Metab__CHEBI:16704_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16704_c,Gene409__Q9JIM1_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene409__Q9JIM1_rev,Metab__CHEBI:16704_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16704_e,Gene409__Q9JIM1,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene409__Q9JIM1,Metab__CHEBI:16704_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16704_c,Gene409__Q9JIM1_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene409__Q9JIM1_rev,Metab__CHEBI:16704_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:16704_m,Gene409__Q9JIM1,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('m',)"
Gene409__Q9JIM1,Metab__CHEBI:16704_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16704_c,Gene409__Q9JIM1_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene409__Q9JIM1_rev,Metab__CHEBI:16704_m,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('m',)"
Metab__CHEBI:17568_c,Gene410__Q61672,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene410__Q61672,Metab__CHEBI:17568_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17568_c,Gene410__Q61672_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene410__Q61672_rev,Metab__CHEBI:17568_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17568_e,Gene410__Q61672,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene410__Q61672,Metab__CHEBI:17568_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:17568_c,Gene410__Q61672_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene410__Q61672_rev,Metab__CHEBI:17568_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:17336_e,Gene411__O70491,1,transport,MRCLinksDB,small_molecule,protein,"('e',)"
Gene411__O70491,Metab__CHEBI:17336_c,1,transport,MRCLinksDB,protein,small_molecule,"('c',)"
Metab__CHEBI:17336_c,Gene411__O70491_rev,1,transport,MRCLinksDB,small_molecule,protein,"('c',)"
Gene411__O70491_rev,Metab__CHEBI:17336_e,1,transport,MRCLinksDB,protein,small_molecule,"('e',)"
Metab__CHEBI:17336_e,Q00724,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17336_c,Q08652,1,ligand_receptor,MRCLinksDB;GEM:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17336_e,Q08652,1,ligand_receptor,MRCLinksDB;GEM:Mouse-GEM,small_molecule,protein,"('e',)"
Metab__CHEBI:17336_e,F8VPQ2,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17336_e,P18911,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17336_e,P22605,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17336_e,P11416,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:15760_e,Q923Y8,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:28744_e,P19785,1,ligand_receptor,MRCLinksDB,small_molecule,protein,"('e',)"
Metab__CHEBI:17883_e,Gene412__Q61983,1,transport,MRCLinksDB,small_molecule,protein,"('e',)"
Gene412__Q61983,Metab__CHEBI:17883_c,1,transport,MRCLinksDB,protein,small_molecule,"('c',)"
Metab__CHEBI:17883_c,Gene412__Q61983_rev,1,transport,MRCLinksDB,small_molecule,protein,"('c',)"
Gene412__Q61983_rev,Metab__CHEBI:17883_e,1,transport,MRCLinksDB,protein,small_molecule,"('e',)"
Metab__CHEBI:16467_e,Gene413__P70423,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene413__P70423,Metab__CHEBI:16467_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16467_c,Gene413__P70423_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene413__P70423_rev,Metab__CHEBI:16467_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:16467_e,Gene414__P18581,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene414__P18581,Metab__CHEBI:16467_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16467_c,Gene414__P18581_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene414__P18581_rev,Metab__CHEBI:16467_e,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('e',)"
Metab__CHEBI:16467_e,Gene415__Q09143,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('e',)"
Gene415__Q09143,Metab__CHEBI:16467_c,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Metab__CHEBI:16467_c,Gene415__Q09143_rev,1,transport,MRCLinksDB;GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
