source,target,source_type,target_type,id_type_a,id_type_b,interaction_type,resource,mor,locations,attrs
CHEBI:50859,frozenset({'P50221'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:45783,frozenset({'O14508'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:63949,frozenset({'P01185'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:17276,frozenset({'Q7KZF4'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:22984,frozenset({'P48454'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m',)",{'stitch_mode': 'activation'}
CHEBI:16240,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:16240,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:351346,frozenset({'Q8N122'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'l')",{'stitch_mode': 'inhibition'}
CHEBI:601027,frozenset({'O43909'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e', 'g', 'n', 'r')",{'stitch_mode': 'inhibition'}
CHEBI:17303,frozenset({'P01282'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:43945,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:15036,frozenset({'P24592'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15553,frozenset({'P17275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:8499,frozenset({'P07498'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:45713,frozenset({'Q05193'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e', 'v')",{'stitch_mode': 'inhibition'}
CHEBI:27641,frozenset({'Q16619'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:31669,frozenset({'Q04828'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:93197,frozenset({'P12644'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:125400,frozenset({'P35638'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:94721,frozenset({'P04275'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:156259,frozenset({'P05230'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:16238,frozenset({'P15559'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:15036,frozenset({'P39905'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:6432,frozenset({'P05187'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:15531,frozenset({'Q92523'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('m',)",{'stitch_mode': 'inhibition'}
CHEBI:181378,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:39867,frozenset({'Q16637'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:34910,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'r')",{'stitch_mode': 'activation'}
CHEBI:50202,frozenset({'P23560'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:91735,frozenset({'O00748'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('r',)",{'stitch_mode': 'inhibition'}
CHEBI:9150,frozenset({'P00734'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16494,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:17823,frozenset({'P17936'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:9620,frozenset({'P05112'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:138308,frozenset({'P08047'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:499361,frozenset({'Q8NFW8'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:194314,frozenset({'Q12988'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:15036,frozenset({'P04114'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:16240,frozenset({'Q9UPY3'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:53508,frozenset({'P01574'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:7466,frozenset({'Q6X4U4'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:91548,frozenset({'P18146'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:16827,frozenset({'Q9UN36'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:18388,frozenset({'O75496'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:15756,frozenset({'P23786'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m',)",{'stitch_mode': 'activation'}
CHEBI:15036,frozenset({'P28562'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:24814,frozenset({'P09211'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm', 'n')",{'stitch_mode': 'activation'}
CHEBI:39465,frozenset({'Q99972'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('g', 'm', 'r', 'v')",{'stitch_mode': 'inhibition'}
CHEBI:91431,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:48339,frozenset({'P03971'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:27897,frozenset({'P06850'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:28518,frozenset({'P09848'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:42471,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:42471,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:90705,frozenset({'Q9UBL3'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:13719,frozenset({'P00747'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:40021,frozenset({'P41159'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:92823,frozenset({'Q15327'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:76277,frozenset({'P05112'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:34682,frozenset({'Q8TED1'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:23359,frozenset({'P23560'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:63082,frozenset({'P17676'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:94444,frozenset({'P17936'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:45713,frozenset({'P07093'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:90682,frozenset({'P19484'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'l', 'n')",{'stitch_mode': 'activation'}
CHEBI:25434,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:9150,frozenset({'P13500'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:103977,frozenset({'P05186'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e', 'm')",{'stitch_mode': 'inhibition'}
CHEBI:90705,frozenset({'P05412'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:70746,frozenset({'P00734'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:228805,frozenset({'Q96SL4'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:36306,frozenset({'P27469'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m',)",{'stitch_mode': 'activation'}
CHEBI:50138,frozenset({'P55957'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm')",{'stitch_mode': 'activation'}
CHEBI:63082,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:18420,frozenset({'P09622'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m', 'n', 'v')",{'stitch_mode': 'activation'}
CHEBI:49668,frozenset({'P42772'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:181666,frozenset({'P09544'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:64317,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:73224,frozenset({'P06307'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15996,frozenset({'O43150'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'e', 'g')",{'stitch_mode': 'activation'}
CHEBI:15422,frozenset({'Q9Y2J4'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'v')",{'stitch_mode': 'activation'}
CHEBI:15740,frozenset({'Q14527'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:9753,frozenset({'P84022'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:17026,frozenset({'P36952'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:27656,frozenset({'Q9UNA4'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:18050,frozenset({'P17812'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:39826,frozenset({'P09211'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'm', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:39867,frozenset({'P41159'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:91355,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:60428,frozenset({'P04114'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:45716,frozenset({'Q13794'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m',)",{'stitch_mode': 'activation'}
CHEBI:34761,frozenset({'O15217'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:18058,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'r')",{'stitch_mode': 'activation'}
CHEBI:18058,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n', 'r')",{'stitch_mode': 'inhibition'}
CHEBI:174690,frozenset({'P36956'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e', 'g', 'r', 'v')",{'stitch_mode': 'inhibition'}
CHEBI:48311,frozenset({'P15559'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:465284,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'r')",{'stitch_mode': 'activation'}
CHEBI:5001,frozenset({'P09211'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm', 'n')",{'stitch_mode': 'activation'}
CHEBI:90324,frozenset({'Q02447'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:95202,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:95202,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16755,frozenset({'P22301'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:50686,frozenset({'Q9HD89'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:254496,frozenset({'P16949'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:201674,frozenset({'Q8TDD2'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:33216,frozenset({'P09630'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:221840,frozenset({'P06400'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:50924,frozenset({'Q9Y2D1'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:28748,frozenset({'P18146'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:9449,frozenset({'P19838'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:28940,frozenset({'P19105'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:28683,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:91076,frozenset({'P18146'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:5141,frozenset({'P00325'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:42471,frozenset({'P53567'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:232411,frozenset({'P62330'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e', 'g', 'v')",{'stitch_mode': 'inhibition'}
CHEBI:15553,frozenset({'P40933'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:29865,frozenset({'P19838'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:91327,frozenset({'P60568'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:92766,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:125451,frozenset({'O95096'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:73224,frozenset({'P28161'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:125427,frozenset({'P05187'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e',)",{'stitch_mode': 'activation'}
CHEBI:91463,frozenset({'P46527'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'v')",{'stitch_mode': 'activation'}
CHEBI:16449,frozenset({'P08047'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:168543,frozenset({'P05186'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e', 'm')",{'stitch_mode': 'activation'}
CHEBI:17823,frozenset({'P15173'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:92795,frozenset({'P01303'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('v',)",{'stitch_mode': 'inhibition'}
CHEBI:5298,frozenset({'P04275'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:35862,frozenset({'P01023'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:49668,frozenset({'O43524'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm', 'n')",{'stitch_mode': 'activation'}
CHEBI:34656,frozenset({'P09211'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'm', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:228805,frozenset({'P05305'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:16335,frozenset({'Q8N5D0'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:45713,frozenset({'P04179'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m',)",{'stitch_mode': 'activation'}
CHEBI:61049,frozenset({'P05113'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16827,frozenset({'Q9HCQ7'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:18295,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:138000,frozenset({'P08620'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:38912,frozenset({'P16220'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:5615,frozenset({'P03886'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('m',)",{'stitch_mode': 'inhibition'}
CHEBI:91341,frozenset({'P29622'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:24400,frozenset({'O95639'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:111167,frozenset({'Q12988'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:18357,frozenset({'P05121'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:32130,frozenset({'Q00613'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:28420,frozenset({'Q9BYC5'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('g',)",{'stitch_mode': 'inhibition'}
CHEBI:16236,frozenset({'P60568'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:15746,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:41922,frozenset({'P41159'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:41922,frozenset({'P41159'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:141046,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'r')",{'stitch_mode': 'activation'}
CHEBI:28088,frozenset({'P01579'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:138000,frozenset({'P10767'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:16449,frozenset({'Q9NYV6'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:93909,frozenset({'P05112'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:29866,frozenset({'Q17RY0'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'r')",{'stitch_mode': 'activation'}
CHEBI:94355,frozenset({'P12643'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:92460,frozenset({'P01019'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:2624,frozenset({'Q07075'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:16236,frozenset({'P39905'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:16236,frozenset({'P39905'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:34316,frozenset({'Q8N5D0'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:32692,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:78741,frozenset({'Q14814'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:2423,frozenset({'P34932'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
